nan,-5.681417598671536506e-01,-3.562378477548459599e-01,-2.744786034557953891e-01,-4.828019795260458102e-01,-8.065945267638916505e-01,-2.489650780013169251e-01,1.172715064020680709e-01,-8.217780065140693757e-02,5.269435272306912665e-01,-1.081847245213280129e+00,-1.808870687121813814e-01,-4.999278688544527283e-01,-5.490612623703583495e-01,-4.132367007382163893e-01,-3.169757258057538940e-01,-4.244342788123887100e-01,-2.864361510417749446e-01,-4.461051878688156447e-01,-2.357763516129920689e-01,-3.952496105863000375e-01,-1.118915640444805015e-01,-4.269591603972650029e-01,-2.335802116788351090e-01,-3.221648258833114675e-01,nan,-5.936367129611956894e-01,-2.247269489180749313e-01,-1.552207006795083277e-01,-5.447810231659928615e-01,-2.951247775547513053e-01,-5.892118268430902583e-01
nan,-1.032105696463569533e+00,-1.414191614343696113e+00,-9.813046716318625240e-01,-7.457856737340714526e-01,-4.982708401137945220e-01,-1.219317867185805593e+00,-1.056502557323770075e+00,-1.445821410954790665e+00,-1.347440817747476816e+00,-1.241306715716106623e+00,-1.368410665937555670e+00,-1.288194780169046094e+00,-9.900736209884600791e-01,-1.289982507280959867e+00,-1.396428397529125620e+00,-1.351454780472148176e+00,-1.325557472863148067e+00,-1.599462070416271420e+00,-1.286321350084730142e+00,-1.265448781288047719e+00,-1.445821410954790665e+00,-1.239575174795962464e+00,-1.174680209302749079e+00,-1.290651350648715390e+00,-1.107053169487254296e+00,-1.307577221512109755e+00,-1.071081143264606350e+00,-9.987661089546193693e-01,-1.467966947651213161e+00,-1.291904403052392958e+00,-1.779810902942239981e+00
nan,-1.195228412560539688e+00,-7.677787819037836803e-01,-8.075197688004833729e-01,-1.038557042731687252e+00,-1.126181699897001565e+00,-9.650362042017170960e-01,-8.891913600996563805e-01,-7.742190336959021701e-01,-8.859988798148239475e-01,-8.572598278839179686e-01,-6.650348957379325077e-01,-7.656614261103744656e-01,-1.048110642522118718e+00,-7.867591938131617280e-01,-7.256435967298509038e-01,-7.468188657144876341e-01,-9.108179590765983491e-01,-7.321725697516072717e-01,-6.003236975473165149e-01,-8.446438095108653732e-01,-6.554810569721052360e-01,-6.163726145289344371e-01,-5.640844826364790343e-01,-2.037181409971535739e-01,-4.098280288477977318e-01,-7.070226331898520344e-01,-6.895660577683577763e-01,-1.062773834952822849e+00,-9.967755804273483733e-01,-7.567941772115047705e-01,-6.729233965256586902e-01
nan,-2.884981661603210901e-01,-3.617052165750412329e-01,1.156436971665716074e-01,9.000261997396322156e-02,2.569697009907657703e-01,-3.225353058059744760e-02,3.584682384482529849e-01,-1.063531474907000313e-01,-2.230661538539666089e-01,5.567959131339775825e-01,-4.036962683180756600e-02,1.129043612756117088e-02,5.655084823584681508e-02,-1.394178055775970315e-01,-2.121502103039058229e-01,-1.202004919034859731e-01,-3.031776794325553581e-01,-2.184599935897983958e-01,-3.410238375186239734e-01,-1.895097706534727144e-01,-6.328595804881320674e-01,-2.538006096595658567e-01,-1.592618738284376501e-01,-8.604984953913961954e-02,-3.138359525716329923e-01,-1.180766727102024738e-01,-1.195361264462663914e-01,-2.114535926539727606e-01,-2.697178273897706258e-01,-3.196099862638437372e-01,-5.335430833135842432e-01
nan,-3.902363643971846763e-01,-5.234530717950427459e-01,-3.714971054533989236e-01,-3.908214351060464997e-01,-1.296778056043542682e-01,-4.740620000902444620e-01,-1.287329878808380346e-01,-3.514982271134227121e-01,-7.898929541681323774e-02,3.012539985428987904e-02,-1.511486692759269612e-01,-3.095466363378851504e-01,-1.691817428242494703e-01,-6.586206866999111398e-02,-1.589560885248147148e-01,-2.541237234940735834e-01,-4.402169958345051315e-01,-1.811577846052050966e-01,-1.293126745181177595e-01,-3.185154150961378439e-01,-2.622749094735798980e-01,3.796070238711397871e-02,1.414327909292955321e-01,4.242232382275114011e-01,1.429674039719363021e-01,-5.768150429161950088e-02,-6.402929920860671309e-02,-1.026161574640358370e-01,-2.705937807705669496e-01,6.397404023113342220e-01,-6.049994584352048899e-03
nan,-4.715112793463738239e-01,-6.326584113261801701e-01,-2.162662163665592385e-01,-2.159547537017701968e-01,-4.778685369924629001e-02,-3.594149847003871856e-01,1.263119789596428288e-01,-2.984403228056820012e-01,-3.141391690449965024e-01,5.385134601832476386e-01,3.259754143458484799e-04,2.431967919541289103e-02,1.781181149580227663e-01,3.276203005823630221e-02,-1.625256505492166381e-01,-1.350182677857858504e-03,-1.004165495769604455e-01,2.132034803376786636e-03,-5.346104223924950938e-02,8.400006225891015754e-02,-2.846999957643244761e-01,8.732848337874185574e-02,1.890060711814476047e-01,2.765258889029358902e-01,7.616960111721177151e-02,2.551619775863164241e-01,3.027433740933034301e-01,2.373763567397729479e-01,1.348056529324224706e-01,8.756682760639496188e-02,-1.737517045600279753e-01
nan,2.800444178478596613e-01,1.443103964263516281e-01,-2.429858458472894389e-01,3.002538226728928006e-01,4.201893167823516073e-01,4.539962185214024837e-02,-1.512038202771728845e-01,-8.272043385928300185e-02,2.281733630953352021e-01,-4.022443057693890767e-01,3.432166466131673643e-01,1.322453962367906577e-01,6.447525872496113752e-01,2.193114384503488390e-01,nan,1.025711203126491583e-01,2.041385425765228634e-01,2.527229303920842662e-01,4.499984602991703442e-01,2.796431118456068621e-01,4.822074491219567882e-01,3.684539426051919309e-01,4.019854640095425480e-01,2.317484543367855088e-01,6.224611825762188522e-01,4.342406643100169550e-01,5.523763164143244975e-01,6.529706729327542369e-01,2.532847232031856244e-01,3.844415011708485208e-01,4.145497034614549214e-01
nan,-3.341072398867030169e-03,-4.722189086291391780e-01,-2.322263145325552114e-01,2.660920239656119554e-02,2.569858660938885153e-01,-3.156772787808575509e-01,2.654348989657043800e-01,-1.785549657048117467e-01,-1.731260285450177960e-01,-6.597297963410484467e-01,-2.639869824160443468e-01,-1.024074507025615477e-01,3.186891974361473201e-01,-1.782150346596144130e-01,-5.053578201261647029e-01,-2.432566484977968513e-01,-9.172062530627804466e-02,-4.944754893750813451e-01,-4.049770565527806565e-01,-1.093587560365562317e-01,-3.884864662287447201e-01,-8.927060359800725875e-02,-3.271814558172340126e-01,-4.320172108450656134e-01,-4.980952740954354141e-01,-3.328302800465364752e-01,-1.401462979887676819e-01,5.099980751245748040e-02,-2.929357446305740423e-02,-1.284053949643734205e-01,-4.280107617560635624e-01
nan,1.451066125466368373e+00,1.080492515287623023e+00,1.031390361879255035e+00,1.297188878416415836e+00,1.137976715563671526e+00,8.769357435877147555e-01,1.204129709806593507e+00,7.960388054540905589e-01,7.644134153945687515e-01,6.692646930527339499e-01,5.191320437572242152e-01,7.260628524341110612e-01,7.800356110878898797e-01,5.370444358393127171e-01,1.433920882509578387e-01,6.170476856758015938e-01,7.786172991847868374e-01,4.341387216395442561e-01,1.596268732299434556e-01,7.496951371127209551e-01,-1.239991036163005378e-01,1.271071364078617538e-01,1.471530392051940139e-01,6.887634750550401808e-02,-9.484672996244750132e-02,4.874144166685420165e-01,5.429923823120068604e-01,7.765322803735615897e-01,1.062561030284912000e+00,6.712415320266886809e-01,4.604583725818116591e-01
nan,1.026399478992138237e-01,3.055323525842920107e-01,4.085832170413102871e-01,4.808436470945355590e-02,1.005230159551046346e-02,4.620180089426633163e-01,3.976449243841586045e-01,4.444193474659069443e-01,4.981119287959884789e-01,7.923982906254508629e-01,5.974069457247712656e-01,6.237760300785575307e-01,9.054554911145031026e-02,4.488138371397752957e-01,4.941914694190032153e-01,5.922639322022500430e-01,4.286740302072477027e-01,4.435286468774911062e-01,7.155536473108078388e-01,5.388840085175758965e-01,6.626264234624521521e-01,6.140645549243732848e-01,5.540835629831483145e-01,5.339625124421935043e-01,4.435305970952518884e-01,1.940870521163022555e-01,4.789454160162160412e-01,3.873283881901106174e-01,1.913834204558432783e-01,2.028665978525721614e-01,1.855636220293907512e-01
nan,-8.876390326088984262e-01,-4.590575166353863534e-01,-5.713614068568888538e-01,-7.823542593136214585e-01,-6.983440946999759369e-01,-5.119164460742270384e-01,-6.372210272495051342e-01,-2.193178671858054818e-01,2.267551021988586379e-01,7.890474691686505393e-02,-1.505876141123643763e-01,-3.048686691587351172e-01,-6.331302068126647420e-01,-3.885050072453229975e-01,-9.902502252623132661e-02,8.200179360136619633e-02,-3.117325563999140403e-01,-1.935510702853769360e-01,-1.913366515300277404e-01,-3.365426727809507357e-01,-2.428667124101600155e-02,-9.424146774552495665e-02,3.039724273281367919e-02,4.440052070969884718e-02,-1.041771352208464979e-01,-1.972964518567657533e-01,-5.965488674998316310e-02,-4.169739486956494656e-01,-1.354781569561594179e-01,-3.585393425346181107e-01,-2.846454068114994129e-01
nan,-7.612649483290507835e-01,-1.084677624709889709e+00,-1.120297642740514021e+00,-9.434591561817348149e-01,-8.539106822304840527e-01,-5.908037551218988659e-01,-1.131383333239824207e+00,-1.152035154047310606e+00,-9.945871697012134138e-01,1.094223251332351543e+00,-1.055701037472032144e+00,-8.924477448528169710e-01,-1.175562983144937901e+00,-1.196023110801592626e+00,-1.146750195157347552e+00,-1.182809310583991191e+00,-1.206373198070963326e+00,-1.193551070285376881e+00,-1.140247925105396298e+00,-1.190253114456654604e+00,-1.234445285815941151e+00,-1.331230078901288083e+00,-1.550402902063175770e+00,-1.445222098409821854e+00,-1.244215379013763556e+00,-1.198241540731538768e+00,-9.424460798964161556e-01,-7.872101930725108332e-01,-5.918353160642021438e-01,-7.852150478302878378e-01,-8.347735764455352925e-01
nan,-1.024343373092155840e+00,-1.255388849441439802e+00,-5.084574128160542772e-01,-9.454735350084503276e-01,-1.046280834492368195e+00,-7.137006623149839690e-01,-4.801346024046043715e-01,-5.226933822286328191e-01,-8.114459013118435760e-01,-8.356001464001279189e-01,-9.859191272550964502e-01,-9.521093377240156252e-01,-1.218645551735300758e+00,-1.406577328312141884e+00,-9.520904376357052223e-01,-9.554841799085610488e-01,-9.347981191709806570e-01,-1.221111164302536967e+00,-9.534579214963245786e-01,-6.955348353127975836e-01,-1.044452587508014840e+00,-1.194298592473037157e+00,-1.924252412304082727e+00,-1.066456626725859502e+00,-1.460826248670987981e+00,-7.692231478673214884e-01,-8.503753262133881829e-01,-5.150031651993353110e-01,-8.890800152633706599e-01,-7.784831485373499005e-01,-8.607340123854401170e-01
nan,-6.057377893999538881e-02,6.160021673562189326e-01,3.709772270312255982e-01,1.883918970102925750e-01,-1.703584192748139325e-02,2.623417801711699360e-01,8.411383189809638061e-01,6.456691661790885384e-01,5.417976563456707861e-01,7.609776397170999740e-01,3.998731589623580329e-01,4.175933889162362078e-01,-1.361974520200724681e-01,5.384878155721533055e-01,5.305452260658591879e-01,8.912277678145927862e-01,8.481625303035715824e-01,3.431180277709269255e-01,4.138261969386987094e-01,4.192968097903919666e-01,5.796163081058793853e-01,2.706582926832623026e-01,2.794766511751442528e-01,1.335281590893431514e-01,-5.375397019799121184e-02,5.781413490453206627e-01,6.299122238583446665e-01,8.583102318499289396e-01,7.039836136928796506e-01,5.680195505332711337e-01,3.546912002814132658e-01
nan,1.905602704594321628e-01,-3.581836940797568647e-01,5.516917476330860381e-01,-1.233180453027529877e+00,-9.215764877947754119e-01,-8.044328987148035015e-01,-2.599088077587203838e-01,-2.739658848880945907e-01,-1.036110924161625091e+00,3.348332844906008354e+00,-3.022009559151276892e-01,5.230076609804307219e-01,-1.115290152183211703e+00,-3.377329338136697556e-01,-1.233766708567130888e+00,-4.082726229125288597e-01,-1.047118150338495202e+00,-9.650362042017170960e-01,-6.024323925567001137e-01,2.342348346720367069e-01,-9.203042422522302868e-01,-2.104794567592118137e-01,-4.262997564037142584e-01,-6.978656342055205020e-01,-1.238566356003748758e+00,9.084195935335326322e-03,-1.336501267717120633e+00,-3.788798497156538048e-01,3.965900391673217174e-01,9.664490926844171437e-02,8.060521409749575872e-01
nan,nan,-3.333416384097017016e+00,nan,nan,nan,nan,nan,nan,-3.330698683346013489e+00,-1.377921802185947842e+00,nan,-3.395174553145348995e+00,-5.301174081788274650e-01,-2.974468391470285855e+00,-6.822667400278024097e-01,nan,nan,nan,-3.326186212365750405e-01,nan,-1.840762771718851831e-01,nan,nan,nan,-5.828628314823589562e-01,-2.877884773476407254e+00,nan,-3.028017108875469710e+00,nan,-5.206788693796806644e-01,-4.138996299153240299e-01
nan,-6.500465338125618331e-01,-8.136799349392643821e-01,-6.530457931057592758e-01,-6.108115945458384433e-01,-5.146924258481998526e-01,-4.982017598602396236e-01,-7.251146786485682116e-02,-2.545917257945152778e-01,-1.497872434630830862e-01,-3.040237782649798381e-01,-6.803077478801418387e-02,1.719168127005518687e-02,4.889993755316015059e-03,-1.497623849013316466e-01,-2.828163910036080586e-01,-1.246538753037778335e-01,-7.256251791094352199e-02,-2.610225193163691615e-01,-2.320312599899658768e-01,6.200985471330855425e-02,-2.492768605012461447e-01,-1.691324704972738471e-02,-1.317711619435046888e-01,-2.112795433056933181e-01,-3.600920219664020538e-01,-2.311382655137643738e-01,-1.657316448063336778e-01,-2.845267147919246925e-02,-8.240175922604477121e-02,-1.219862356184289037e-01,-3.250682732022738275e-01
nan,-2.026328675522629658e-02,-6.328595804881320674e-01,-3.031293608900733627e-01,3.141591474976437870e-02,3.600866894572818944e-01,-5.846565339342240097e-01,-4.064328542627322349e-01,-9.675585742075727413e-01,-1.042549379700481227e+00,-1.040983997243346781e+00,-1.117022193768345995e+00,-9.434271425338678352e-01,-3.183808133612393565e-01,-8.825261948934144396e-01,-1.258491211558832035e+00,-9.581421008774517745e-01,-8.744852682664213672e-01,-1.120348780015929968e+00,-1.069490800188130253e+00,-9.338497747793389481e-01,-1.342321225495057835e+00,-8.291778797349198538e-01,-9.137920864905336726e-01,-9.010245404369648936e-01,-9.096816294225318345e-01,-7.120766466751037305e-01,-6.574470491181522158e-01,-5.386087894348949856e-01,-3.969034535379920570e-01,-5.661150122025113696e-01,-8.296288628821162359e-01
nan,-1.102076637026255135e+00,-4.448852037884055699e-01,-6.237113292618661209e-01,-9.885157203395460446e-01,-1.110929361449721098e+00,-5.269924320838262899e-01,-5.898063458587514685e-01,-4.507969589361083829e-01,-3.950500069655448754e-01,-2.472516626578479260e-01,-1.704797957266019903e-01,-3.978595140098805660e-01,-8.366484965206615332e-01,-4.112069133264908416e-01,-6.511328229269842949e-03,-2.483073127118510248e-01,-4.326135319395785772e-01,-2.194351957136490006e-01,4.648391649731695857e-02,-3.267524234579738951e-01,1.552831331100838763e-03,-2.161961255408154092e-01,-1.370107881021722651e-01,-1.188298447919175493e-01,-2.353143973730357774e-01,-4.881409618998530098e-01,-4.680442335055160497e-01,-6.137446593341419065e-01,-6.852820533672591141e-01,-5.231327129539785625e-01,-3.535172698361925825e-01
nan,-8.792629371492792778e-01,-8.399492123345189687e-02,-3.821977336183505214e-01,-9.632406795942233257e-01,-1.106250334100604249e+00,-2.823073156163887765e-01,-5.114941526557202911e-01,-1.602448619262115126e-01,-1.488574065273988167e-01,-1.251511859364221740e-02,8.498558347248827416e-02,-1.376661338078851993e-01,-6.393565476887428378e-01,-5.891873627732295560e-02,2.820607791122821117e-01,-3.580157245120566684e-02,-1.264085744138723211e-01,5.038389295518576338e-02,2.901229211634299143e-01,-9.629050758706566432e-03,4.441204909284413582e-01,-2.342773591526078197e-02,1.828126777109425061e-01,-2.818031311254506899e-03,-1.328105771835274423e-02,-4.106089031352873620e-01,-1.488325799878274514e-01,-2.268923076103180891e-01,-3.102538387592130853e-01,-1.646777099709462455e-01,1.113960992834611557e-01
nan,-3.547075872672299512e-01,-5.555046917953904151e-01,-5.964445600715884144e-01,-4.531414941454261491e-01,-2.167726301994701010e-01,-4.123239309866657543e-01,1.339674217802050982e-01,-2.263984876215341946e-01,-1.054834576060894175e-01,-1.157473968586012925e+00,-3.135284072587483095e-01,-2.828580294118200333e-01,-8.220286115229259727e-02,-2.826061003852515796e-01,-4.218249926703514507e-01,-2.194615972625937050e-01,1.071569993529318879e-02,-4.170086672865682687e-01,-3.291699103461093179e-01,-9.684292124062256202e-02,-1.611444068696600285e-01,-1.631720416154424091e-01,-3.322446518264717819e-01,-5.227157146235029694e-01,-5.080517276988523179e-01,-1.667653062663303487e-01,3.786077768576998070e-02,1.023533315945206745e-01,-8.319304321641302069e-02,-5.548132086957298370e-02,-4.684307870330368662e-01
nan,-6.767398547124754415e-01,-8.562449398488614083e-01,-7.325010726335556832e-01,-7.287174342181083064e-01,-6.583215480694681876e-01,-5.736010535906144181e-01,-1.754415376628010725e-01,-3.102915461285497001e-01,-1.928570969404768687e-01,-4.670870250185366612e-01,-1.788127919707288571e-01,-7.211674964956618639e-02,-1.191020642471769392e-01,-2.407062459432773860e-01,-2.515755713797804272e-01,-1.734021031110769273e-01,-1.457121355157731668e-01,-2.697450865460737646e-01,-1.901404373573699069e-01,6.508840222360989108e-03,-2.532613832593431091e-01,-6.471702849409984026e-02,-1.403302886170838260e-01,-2.466787195537269439e-01,-3.730610201608870469e-01,-2.601529318993139328e-01,-2.067305071778038905e-01,-1.281175808303604280e-01,-1.593158493992939961e-01,-1.844329546154875321e-01,-3.358574947868904759e-01
nan,-8.170279182409725255e-04,1.751264084330309556e-01,2.974849157105747266e-01,-1.057590383119321326e-01,-1.735222881715841603e-01,3.436902774107970515e-01,2.654244141871747731e-01,2.497482048359487838e-01,2.683149314358651560e-01,6.599011526592706289e-01,1.373842828999328747e-01,4.276045777827856553e-01,-3.312654735226158720e-01,-1.670262264654671092e-01,2.998217423615261862e-02,1.140269874514347331e-01,1.761781383863813000e-01,-1.448131027701353157e-01,1.108729745687712098e-01,2.439438069221272487e-01,5.481066213973447010e-02,-1.340504015739859001e-01,-2.500222201898196217e-01,-3.927945856995168628e-01,-3.972186632992250610e-01,-3.605722720727337904e-01,-1.361173013274925570e-01,-1.164735207380006299e-02,-1.424249538246043501e-01,-2.432040967502133999e-01,-5.433302826230890226e-01
nan,-2.288402643222134103e-01,-5.097710691891381429e-02,-1.308267355551864103e-03,-1.828195341517095118e-01,-2.481444913400461250e-01,1.135647658786671788e-02,2.347249796319942489e-02,2.459929572058821776e-02,9.335486029246750639e-02,5.377984888481104342e-01,-1.782021056627785538e-01,-6.567399941631854587e-02,-5.228780174626462829e-01,-4.345345650867756815e-01,-4.679448674993743618e-01,-1.771943572054147653e-01,-5.808530580996861849e-03,-4.839904970891907299e-01,-3.076623041252569690e-01,2.500771755773228966e-02,-4.213901653036336015e-01,-4.463100585117661945e-01,-5.384748644202712597e-01,-7.697744437126075034e-01,-7.280204723856618099e-01,-5.084048651911581285e-01,-3.476276711406844355e-01,-2.117727922377918293e-01,-1.976151386392606679e-01,-4.150836669975350168e-01,-6.620595237089540452e-01
nan,-3.241406113164073122e-01,4.814172304365945537e-02,-1.377202635301396083e-01,-1.494570496073484023e-01,-8.916284987217565350e-02,-6.270773554848284304e-02,3.982319964310691851e-02,4.120959965000060843e-02,-5.690833482325352577e-02,-1.452544176487266636e+00,-4.922512153023372306e-01,-3.097084114623097628e-01,-6.380154292753037470e-01,-3.184110965618334732e-01,-2.423960904820895434e-01,-1.568685234111886206e-01,-1.360368580617807299e-02,-3.442484422658652621e-01,-2.567097391066939793e-01,-2.118192330371218568e-01,-2.080229072466117379e-01,-4.500857926189624214e-01,-3.831933825278962535e-01,-4.491480715865068252e-01,-2.460270929823789865e-01,-2.845983137793008932e-01,-1.244612854028365190e-02,-1.589911573169869308e-01,-3.382607763624199126e-01,-3.793630126015967718e-01,-7.276959813485944784e-01
nan,nan,nan,nan,-3.967452214322983561e+00,nan,-4.693417956695775217e+00,-4.148170098023045149e+00,nan,-4.799676044826999277e-01,2.648265297597063306e-01,nan,-3.725264422699056666e-01,nan,-3.075153495506560142e-01,-5.934511155007431427e-01,-3.761480228384151414e-01,nan,-4.333519001284820149e+00,-4.258505084712755462e+00,-3.968784427888799593e-01,nan,-2.154100174287161273e-01,-1.559653369421215574e-01,-1.435885518746149725e-01,-2.469803722306652682e-01,nan,-4.175709174525876755e-02,nan,nan,nan,-3.921593880349730110e+00
