nan,nan,-4.880387888339366986e-01,-4.540438136353839305e-01,-1.522311109178992594e-01,-4.402847244422641859e-01,-2.593319273810138492e-01,-6.643533137592121385e-01,-3.990802063205837746e-01,-4.263153874670348453e-01,-5.447871635741667884e-01,-2.943411158315142329e-01,-3.255438795029002019e-01,-2.169187772059287811e-01,-4.590084470445069398e-01,-4.540438136353839305e-01,-3.642477190084258409e-01,-4.634216767033719764e-01,-3.301918485086086097e-01,-7.624492552925861144e-01,-3.781678965055514929e-01,-2.211160647778814270e-01,-9.959290517808123966e-02,-5.158344247698380958e-01,-6.317399894312185626e-01,-5.073372262102252561e-01,-5.671181739129745880e-01,-1.583035805468581692e-01,-3.114692294445449150e-01
nan,nan,-8.034281091860548951e-01,-6.682684819007533861e-01,-2.416736915890019544e-01,-2.605182379654842895e-01,-2.745514263845780789e-01,-5.367725327279598835e-01,-4.664353607497110366e-01,-7.416898266809170970e-01,-7.863578269131591414e-01,-7.821622362274602835e-01,-6.885535610824767838e-01,-4.345740920612475855e-01,-6.814499379718342853e-01,-5.048289580340781235e-01,-3.139585615313882361e-01,-4.984421301119810188e-01,-4.200562606347497674e-01,-6.198222396271858559e-01,-2.280877631894560886e-01,-4.920071916316831606e-01,-2.628832272364723388e-01,-5.469241267069554491e-01,-6.139271053246508902e-01,-1.938284691837980633e-01,-6.814499379718341743e-01,-4.345925387239202298e-01,2.992445386934428075e-01
nan,nan,-1.227019768047335813e+00,9.736585874997911727e-01,4.322244261094158047e-01,-3.506555943825307442e-01,2.542147925187838303e-02,-1.054751083189040539e-01,-8.063300738700897308e-02,-1.741492264512422283e-01,-4.433497820833197656e-01,-6.517466599121523041e-01,-3.599850790905010367e-01,-4.586487053348753395e-01,-3.384764039572423222e-01,-4.862431906969783002e-01,-2.491494820877331595e-01,-6.556296184721369658e-01,-5.499914891747083034e-01,-7.047924056550505245e-01,-6.866187744682326066e-01,-1.915464047756349764e-01,-1.974899234687951810e-01,-2.927027380494546804e-01,-4.735138625930057632e-01,-8.206105853709961817e-01,-3.722145866070957765e-01,1.033866178512058698e-01,8.678376614206664841e-02
nan,nan,7.462250280974441763e-01,6.370932524765775540e-01,7.742360683761433382e-01,5.158740314321392795e-01,7.106655171943274674e-01,5.079125465348039992e-01,5.680280841567448835e-01,3.932965082535615498e-01,4.936884494490892394e-01,5.963659988500888964e-01,4.716771306411022824e-01,5.054128302987865862e-01,4.298655332605109125e-01,4.076237531803372782e-01,3.988966375890780069e-01,4.744514050425855389e-01,4.483296787751035462e-01,5.160705273222184752e-01,4.269738780448510962e-01,5.767210925542511912e-01,6.006795478449427073e-01,4.328762842542250855e-01,4.538914334798306860e-01,4.874243261882316158e-01,3.365000212275283120e-01,5.918626647012208419e-01,5.172987359064369350e-01
nan,nan,-2.793358942690591373e+00,-2.681806246954353767e+00,-2.517428876799029602e+00,-2.792631306251184498e+00,-2.567434918387781373e+00,-3.191012265511294022e+00,-3.191132600405299780e+00,-3.483072501757022543e+00,-3.573875905001996145e+00,-3.442989765013414249e+00,-3.397128589311636304e+00,-2.983704115111918576e+00,-2.967371020651757618e+00,-2.862582327675163185e+00,-2.983704115111918576e+00,-3.154415175726515752e+00,-3.278400377615674266e+00,-3.403723628747493457e+00,-3.584178101254886784e+00,-3.832391014314636024e+00,-3.917426707417819287e+00,-4.199119418509170032e+00,-4.023699025107870142e+00,-4.010837742777066062e+00,-3.961920227345959944e+00,-4.473931188332412212e+00,-2.058142676470952281e+00
nan,nan,1.031922296389941485e+00,-5.464269869015143666e-01,-1.696552341061709213e-01,2.796798259404169595e-01,1.413165699380238005e-01,2.574928623096791602e-01,3.753864223147597712e-01,4.130132656588625384e-01,4.947311982286534127e-01,7.279467338352542116e-01,5.297994684079181393e-01,7.982405196492630139e-01,3.746220989060750073e-01,2.918457260271858228e-02,2.760655541268919322e-01,4.885142760330115630e-01,6.491473318346611121e-01,4.962682104760072765e-01,3.156303848059177630e-01,-2.068629267430777130e-02,5.086873438338916642e-02,1.944782829414093972e-01,4.482793076448123859e-01,5.660745351754941090e-01,3.591420113384717894e-01,3.613208801271002857e-01,5.046735861296263170e-01
nan,nan,-2.623464756871687342e+00,-2.268619930393469986e+00,-1.673479166037323385e+00,-2.917673786550374793e+00,-2.349873695333385193e+00,-3.181212496389557387e+00,-2.988913404280840069e+00,-3.242759581303811700e+00,-3.427961148085324261e+00,-2.821351247579177102e+00,-3.443160417372961746e+00,-2.930514148849915124e+00,-6.297477454121537255e-01,-5.578940758528101451e-01,-1.313127458151407856e+00,-2.353142902829385541e+00,-1.849873695333384749e+00,-1.120222647960191331e+00,-4.427365273346876018e-01,-9.197980370699930797e-01,-4.941791907748671608e-01,-1.307466739589355775e+00,-2.011916446074227149e+00,-2.113184095630529225e+00,-1.496637712586242230e+00,-2.412196184245678943e+00,-2.883723647952937341e+00
nan,nan,2.867803343179268216e-01,1.136489347686787443e+00,6.140353017328841201e-01,6.803005344013314526e-02,3.006832920379605145e-01,2.757309385483788788e-01,-1.194629133331085030e-01,2.227171607126741948e-01,5.571867359161106897e-02,1.076616183899766904e-01,4.906278644400999811e-01,7.395810725132065389e-02,6.114192786572395510e-01,4.541951093910443493e-01,8.095609298416583943e-01,5.004788158043146362e-01,4.419925791458004793e-01,6.562021864923912595e-01,6.233031555881173302e-01,1.229960632462501646e+00,8.367644180704757462e-01,8.313055646908874552e-01,8.163614127480836036e-01,4.032502968436209589e-01,8.474400963995958325e-01,3.912541879204263218e-01,6.571258070032690579e-01
nan,nan,-2.810975056520551796e+00,6.420065058685797688e-01,4.071344779499803945e-02,2.611845848732803343e-01,-6.305668047108674568e-01,3.397064939968691410e-01,-3.461808217582191260e-01,1.451744525873528702e-01,1.313517858336860744e+00,3.406971950670820704e-01,-9.013189079254182445e-01,-2.042647328987133637e+00,-2.143577020043856973e-01,1.710423845260070352e-01,-2.952529362126175005e-01,-4.813440346790167634e-01,-5.885884350214520833e-01,-3.273529131122396851e-01,-4.870235212202512765e-01,-6.428565765739662208e-01,-3.095472262417380271e+00,3.661979930451371157e-01,1.641425052131096352e-01,2.134247820289382827e-02,3.674438859517756839e-01,-5.458256441327318242e-01,-2.823155429202119926e+00
nan,nan,-5.166356392866506830e-01,2.904166874794715802e-01,2.804557694226422759e-01,-1.672865551842723023e-02,2.196722056025065539e-01,5.518964032044406526e-02,-3.801848864872520162e-02,-6.927240195447043059e-02,-3.437371120005511260e-01,-2.627897662433884562e-01,-5.591068768065371453e-02,-1.480013842939675028e-01,-1.257985814885348719e-01,8.630305143440056281e-03,6.279249106676131065e-02,-6.286984725664764018e-02,-4.699803431788009828e-02,-1.305253109940137657e-01,-3.465782053190128581e-02,9.355764175475847488e-02,1.048576832249973334e-01,-3.633184162559189006e-03,-8.332338896169516618e-02,-1.538330336821454487e-02,-1.305495153721122348e-01,-6.869694154655983653e-02,-1.148476406399201039e-01
nan,nan,-8.365104686370301579e-01,-2.446942098684156686e-01,-4.884859028804335868e-01,-4.373331498563961528e-01,-3.827456609478906424e-01,-3.346175528580299097e-01,-3.184380160296940154e-01,-4.965486869409981852e-01,-8.533500756542682364e-01,-5.661466363814047220e-01,-7.600329283533102664e-01,-5.770586943474049768e-01,-6.393617981610972834e-01,-2.336470258767402719e-01,-4.600218659747699057e-01,-6.095946747610871963e-01,-5.469241267069554491e-01,-7.514835639409183088e-01,-3.699028440443085097e-01,-2.243212361020690826e-01,-3.301918485086086097e-01,-7.274507313379102724e-01,-8.560534777805656192e-01,-5.974115648739808382e-01,-6.260442349093640058e-01,-7.327520273815370244e-02,-4.700967157854735179e-01
nan,nan,4.524635974688109852e-01,-9.186835722653410308e-01,-4.642284887461158860e-01,-1.268006167264283390e-01,-2.370557682422589352e-01,-2.944409256867517310e-01,-1.632679195408641426e-01,-1.610181505366059251e-01,-2.176002130163596504e-01,4.315954730498737513e-02,5.007170052126959370e-02,5.171323417477530909e-02,-1.069527661854784012e-01,-4.229391391549348067e-01,-2.560263602274965855e-01,4.928682317239974076e-03,6.212105008191824707e-02,-1.741705307740940359e-02,-1.964473081207529503e-01,-4.112413554489222633e-01,-3.032611463572572053e-01,-3.392668207037349837e-01,-1.235195434528434250e-01,3.139519627553431780e-02,-2.439219611711345992e-01,-2.491790318758762557e-01,-1.503188957531704020e-02
nan,nan,7.452411669386389548e-01,-6.868131412683635695e-01,-2.148423731637085776e-01,1.372650223358117538e-01,1.008376298253807063e-01,3.630674245139606932e-02,1.536268212334557792e-01,1.332733480645212354e-01,2.991540150073559445e-01,3.622500507040311568e-01,3.293273966939196384e-01,4.128399061912446655e-01,1.022769648079208948e-01,-5.217031361577666171e-02,7.010073116002504823e-02,2.747685460857464679e-01,3.067394237135868673e-01,2.071955135399690673e-01,5.832610117141463768e-02,-1.210957973683558092e-01,3.765951744023865455e-02,1.967449547500680143e-02,2.654079377987193511e-01,3.324052407632697159e-01,7.644864359948634613e-02,9.325344818048886264e-02,3.303475037309187012e-01
nan,nan,-7.476908206765023879e-01,1.367388479110734911e-01,-1.705126881604528966e-01,-5.127250650879974225e-01,-2.081153102020089629e-01,-2.168817504971046195e-01,-6.052881096087331381e-01,-4.007152066490939912e-01,-8.828965059453752762e-01,-8.521525916076025942e-01,-6.006702955388663057e-01,-5.544553048564409004e-01,-4.182763967300587860e-01,-2.438612689296434100e-01,-1.904463626159240419e-02,-3.139585615313882361e-01,-4.239926825203944594e-01,-2.791477824510495420e-01,-1.784588819958017047e-01,2.176809487457053438e-01,7.159076907409141211e-03,-3.178034148122533056e-03,-1.617254707992311080e-01,-2.699296371580446330e-01,-2.601684510570032582e-01,-3.614813427922234368e-01,-3.438068175154572192e-01
nan,nan,-2.547535798893247813e-02,9.586559140853005978e-01,9.152152895308849345e-01,3.723819434766468262e-01,6.986454734844986802e-01,4.114197209864993710e-01,3.379960120225252163e-01,8.283700764451004672e-02,-2.117321589908752744e-01,-6.805297043780893229e-02,1.223376024018973662e-01,-1.074574341627054647e-01,-5.793987137605922759e-03,3.368094169495220447e-01,2.939354628494386112e-01,-1.926982772752770801e-02,-1.396987833975102400e-01,1.073986370522569608e-02,2.512365918305269896e-01,6.327328508262610729e-01,6.558079380524854951e-01,3.911036222983334532e-01,1.594990910394329386e-01,6.947798986574410529e-02,1.570228218214813065e-01,5.369896146995830621e-01,-5.776980766490952962e-02
nan,nan,-2.582183459398086800e+00,-9.985587457334392791e-01,-1.448126979749890797e+00,-1.384627961862572754e+00,-1.854764205729677595e+00,-2.055894318742847116e+00,-2.296903655083751161e+00,-2.486961177052882110e+00,-2.577773427035680687e+00,-2.826813698174356126e+00,-2.265494640555771433e+00,-2.618034192075181288e+00,-2.392380633624704878e+00,-1.988686129468649311e+00,-2.132949777982305228e+00,-2.599488566679582391e+00,-2.796416093375128753e+00,-2.419075502468106542e+00,-2.315018325181175562e+00,-1.584255926316057161e+00,-1.813555145124846391e+00,-2.026208062491181572e+00,-2.164942409357852426e+00,-2.447697478385344461e+00,-2.248209615478621970e+00,-1.823679487046749204e+00,-1.734613032694531043e+00
nan,nan,-5.280325873043498763e-01,4.451852107091149313e-01,5.231218898611491586e-01,6.901402238338064099e-02,3.549946566440643214e-01,1.103284230804537774e-01,9.011849612789299413e-02,2.271100060205373875e-02,-3.210337277922568067e-01,-1.425233867887504280e-01,5.169174763308612836e-02,-1.200445499548904310e-02,-6.416490033244146018e-02,1.595459278638103329e-01,2.134318589263643484e-01,-1.540541058777057312e-02,2.761076753737573553e-03,-1.281572130845801682e-01,7.558845700885394314e-02,2.454801363945717518e-01,2.967973589919965516e-01,1.036203405216644946e-01,-9.243938183876697356e-02,-6.052984618949905360e-02,-1.560539926935321509e-01,1.302705996541286826e-01,-1.593338421537895955e-01
nan,nan,-1.018600385616018400e+00,-5.868760665174724833e-01,-7.697492803538585893e-01,-8.393938296873265648e-01,-7.333877814820561891e-01,-8.135796557061035772e-01,-8.910645277071288506e-01,-9.871425568678795504e-01,-1.016418648045436024e+00,-1.163290534116460551e+00,-1.003633184162559200e+00,-1.309715060531293496e+00,-7.382109931046438867e-01,-9.064911473267620590e-01,-5.325613641162953993e-01,-1.038995485243555894e+00,-1.053261422111944956e+00,-9.194057142021607731e-01,-9.995557867310507216e-01,-7.588443167943010881e-01,-8.523265621086312249e-01,-9.408440605069915419e-01,-5.590064084100669906e-01,-9.603344990299897965e-01,-1.072579269494566390e+00,-1.163594542829416989e+00,-9.158741061586506138e-01
nan,nan,-1.456935965413932721e-01,9.981932884898814251e-01,4.076372813941129825e-01,2.097543444918523459e-01,3.112552983796306183e-01,3.339869245745626936e-01,-7.672325515735933799e-02,2.325003379118779079e-01,2.348297167929359539e-02,-1.534351208029023292e-02,1.801276312780794309e-01,-1.806488856735835591e-01,5.576814535267859974e-01,-1.538330336821454487e-02,6.125880981457944019e-01,3.196623945854226712e-01,5.002920866022346758e-01,4.903230644582370346e-01,5.073668861120637086e-01,7.811322039890051805e-01,4.789851500344530777e-01,7.806447364179021076e-01,7.315914952099171753e-01,3.717945360146033273e-01,6.806621276804891707e-01,3.949605903409645902e-01,5.240134410110053320e-01
nan,nan,-3.955566089353353965e-01,-6.814499379718341743e-01,-2.201513132871245060e-01,-1.938586686995428521e-01,6.450299645097831713e-02,-7.388917569140093233e-01,-2.855707661840058975e-01,-4.107503916886949824e-01,-6.609388007222807282e-01,-2.427757407034575043e-01,-2.546410068621483003e-01,8.624567793224624523e-02,-2.254621459976912656e-01,-3.225245802474192014e-01,-3.238444633356764024e-01,-3.692740033948505030e-02,7.406031556198196253e-02,-2.308004490078847670e-01,-2.293595516319545113e-01,-2.543084249737465052e-01,2.690381143107250517e-01,-2.922418027298981924e-01,-2.602181146054086125e-01,-3.038610744139585984e-01,-4.651929068221813957e-01,-3.148587032874048952e-01,-4.525968610952435522e-01
nan,nan,-5.848025596413095606e-01,-3.689626527538987233e-01,-3.169578157252815886e-01,-2.704940677618090650e-01,-2.745060431165037285e-01,-2.422810232295404820e-01,-1.235032782522680617e-01,-4.709318180216908178e-01,-7.908586021614083528e-01,-2.192699635236235178e-01,-6.514956570447600903e-01,-2.553888494414399135e-01,-3.761334419134380047e-01,-3.802000942177524712e-02,-1.593338421537895955e-01,-3.653972293973967167e-01,-2.814617854323886448e-01,-6.292988670402048790e-01,-3.033501151602113199e-01,-1.355660710207556297e-01,-1.480190970272522999e-01,-6.450582626009538911e-01,-7.445149907023874691e-01,-6.691507349720975384e-01,-6.043971924283019215e-01,7.714966701000817995e-02,-3.769796231300476808e-01
nan,nan,-8.515440250547483547e-01,-6.060363954854244284e-01,-3.566067291336055267e-01,-6.729398983619583330e-01,-4.570973319497148024e-01,-7.849151806943213128e-01,-7.627482319108336295e-01,-3.322869566818302811e-01,-8.957139026055632725e-01,-7.143839183645940283e-01,-6.466228972877439141e-01,-5.937073510885095828e-01,-2.041258285057127864e-01,-1.344257612912859723e-01,-1.816354936051260971e-01,-4.766301525031204633e-01,-4.514643147280483770e-01,-2.524799131697019750e-01,-1.893596931494580526e-01,-3.221490413996603297e-01,-1.785937723693768742e-01,-4.461815054255430235e-01,-5.162902553985827536e-01,-5.635927106457623292e-01,-4.886066001986175689e-01,-1.032772698462999239e+00,-1.022209683371292144e+00
nan,nan,-1.450089831356790704e+00,-1.070966521354143497e+00,-7.494970234294955347e-01,-1.401636053466004839e+00,-1.097002162291909499e+00,-1.349245976280222692e+00,-1.160062926126688598e+00,-1.352432375499591277e+00,-1.785883771957605948e+00,-1.352973442036290663e+00,-1.415083666997535072e+00,-1.305432480029907083e+00,-1.462007817355228667e+00,-1.415083666997535072e+00,-1.382761602424408043e+00,-1.533425206440955701e+00,-1.362234215741652044e+00,-1.780908941753803321e+00,-1.529506959324972826e+00,-1.204248371191889655e+00,-9.092235275651675552e-01,-1.573569100919773867e+00,-1.806054063455223124e+00,-1.761287744990997606e+00,-1.650679167012384152e+00,-6.563298802883777983e-01,-1.118870671161798391e+00
nan,nan,-3.004658723004418608e-01,-2.768170451635026605e-02,1.356005877875821053e-04,-5.766911638894278713e-01,-3.492541705843680289e-01,-4.383284699300790122e-01,-1.877670450165325744e-01,-3.960660651536357379e-01,-7.466665342177281062e-01,-2.890428596974356501e-01,-2.942760298871911484e-01,-3.421380596876388291e-01,-4.131356511612478410e-01,-2.924971201805965371e-01,-8.320680531961657800e-02,-4.093812853614103298e-01,-3.557486615831525478e-01,-5.125371380847976166e-01,-9.263620177455700322e-02,3.578245838532484457e-01,2.773405906028704182e-01,-1.681555439375691796e-01,-3.438265686360165163e-01,-4.483082523669138508e-01,-7.253380181547341987e-02,4.688379174598090171e-01,-2.060122266938345104e-01
nan,nan,-4.759865589889946680e-01,4.056072643053048044e-01,6.135439787986998184e-01,4.655847095723188445e-01,5.125675658651563937e-01,8.447502571946532979e-02,-4.596613799887256518e-03,1.266800146521835924e-01,-1.871449940852026872e-01,-1.415809154513553991e-01,8.352992565574751671e-02,-1.014071621299041659e-01,1.871274741084729687e-01,2.331365781598133124e-01,4.389616253999834017e-01,1.212408904562939094e-01,2.319007414374404247e-03,2.046795183496396414e-02,7.638246189198129310e-02,4.761757300753483024e-01,5.704364347627295384e-01,2.601871635033809610e-02,2.852848966837752132e-01,1.085725413739020428e-01,2.605615605888550457e-01,1.145158275182740770e-01,7.722679633993620452e-02
nan,nan,3.587702009935483764e-03,-6.383299398744144426e-01,-3.820188586724467816e-01,1.622094602319913703e-01,-1.048174881487914795e-01,-7.965658400212696777e-03,1.136783172413948217e-01,1.664828312929802767e-01,3.823726456761689652e-01,4.081581296273899540e-01,2.886537427409793799e-01,3.760111760163256100e-01,1.563895024540540579e-01,-9.236968765402629733e-02,-1.203794641213608019e-01,3.733434148036564038e-01,2.914643957806021257e-01,2.622013697468449367e-01,2.117087996233300504e-02,-4.780575990825318700e-01,-2.819723969857236279e-01,-8.545192067020634941e-02,1.664507605092920839e-01,4.168069567835870348e-01,-6.083999237794934789e-01,-7.710358328038963149e-01,-5.218883889912928620e-01
nan,nan,-8.640242497150764089e-01,-1.592726686195115593e-01,6.700399397681605640e-03,-2.742190336959022812e-01,-7.376083817880664528e-02,-2.915930972054648906e-01,-2.612048514915851216e-01,-3.220306687804611046e-01,-5.826039476177723442e-01,-4.821092290286216331e-01,-5.491570110677981287e-01,-3.944889177192559826e-01,-6.304215871430269846e-01,-3.185995539366382467e-01,-3.870651716390457464e-01,-4.313282465596679494e-01,-4.903710847680783358e-01,-7.430505058975698240e-01,-4.620078173552285006e-01,-3.455935759686061259e-01,-1.386515813934467989e-01,-6.472525337105388132e-01,-6.657625060300695896e-01,-6.900277778559079644e-01,-7.337826677596103186e-01,-5.005643350683004755e-02,-7.415083277022270769e-01
nan,nan,-1.136186997076844563e+00,-7.959984454697375256e-01,-4.104687166265330589e-01,-5.930833465837130891e-01,-4.064455262672376223e-01,-9.574535804849853005e-01,-8.796975118055707643e-01,-8.470625878058684055e-01,-1.171401351291667892e+00,-7.908607613447276030e-01,-8.022579865438815849e-01,-6.430817206431937993e-01,-4.789664280271260233e-01,-4.085877572284334902e-01,-4.093100356327228351e-01,-5.902182231700793258e-01,-4.691132834307730759e-01,-6.780792917490665594e-01,-4.841259685678607205e-01,-5.479379370635945046e-01,-4.276896389614049943e-01,-6.259961283518942210e-01,-7.836485473215601960e-01,-7.361285154219712190e-01,-8.177787780905916293e-01,-9.064404574387221469e-01,-9.323612831246367305e-01
nan,nan,3.136913563769431201e-01,-1.187767045016532519e+00,-9.045118211155352972e-01,2.094144824215893874e-01,-4.921142093943687845e-01,-4.910817937877125505e-01,-5.352711308356827846e-01,-2.558237352404727494e-01,-1.049109204633545955e-01,-6.057377893999538881e-02,-3.051615315240190363e-01,-3.845714090175326172e-01,-2.167550945483062153e-01,-7.041200848280496638e-01,-6.193131050060827203e-01,-2.110137156430964001e-01,-4.379418261456607953e-01,-2.735694636200903807e-01,-6.512767684008579083e-01,-7.191262716214046335e-01,-6.612959436450657202e-01,-6.490808838422790217e-01,-2.854700329433262906e-01,-3.039468191668909247e-01,-6.485861342614982483e-01,-8.464326449482245662e-01,-5.495741294523570630e-01
